4983   2.58
3688   3.59
3335   3.73
3601   3.62
3210   3.79
2629   4.55
3498   3.82
3626   3.58
2125   5.72
2225   5.23
3260   4.25
1387   7.10
2663   4.91
1609   6.41
3500   3.68
3483   3.79
2417   5.51
2860   4.57
2816   4.89
2082   6.09
2041   6.18
