103314  3.3887592 11.11592 63.23907 34.35685 1.519267 13/02/08 10:33:29 -3.31192       60 3327.459 2930.672
103435  3.4482917 11.11249 63.22832 34.43738 1.539587 13/02/08 10:34:42 -3.31047       60 3303.944 2907.094
103548  3.4403331 11.11242 63.22768 34.51762 1.559629 13/02/08 10:35:55 -3.30976       60 3279.198 2882.524
105949  4.0241345 11.11197 63.23450 36.29712 1.963241 13/02/08 11:00:04 -3.29293       60 2774.673 2384.064
110111  4.0930245 11.11226 63.22805 36.39438 1.983560 13/02/08 11:01:17 -3.29225       60 2749.157 2359.166
110224  4.1000510 11.11265 63.22828 36.49367 2.004158 13/02/08 11:02:31 -3.29157       60 2723.153 2333.732
113231  5.2634886 11.11077 63.24905 39.12669 2.509083 13/02/08 11:32:46 -3.25841       60 2097.273 1728.484
113351  5.3317088 11.11241 63.22842 39.23986 2.529402 13/02/08 11:33:59 -3.25717       60 2072.362 1705.227
113504  5.3755808 11.11225 63.22879 39.35197 2.549443 13/02/08 11:35:10 -3.25655       60 2048.186 1682.275
115928  6.7078225 11.11228 63.25243 41.74056 2.959165 13/02/08 11:59:43 -3.24241       60 1570.558 1237.506
120048  6.7889806 11.11238 63.22870 41.86334 2.979483 13/02/08 12:00:56 -3.24185       60 1548.076 1217.189
120201  6.8604596 11.11230 63.22894 41.98480 2.999524 13/02/08 12:02:07 -3.24075       60 1525.911 1197.031
045853  2.8917941 10.90609 57.92294 48.59872 -4.12341 09/02/08 04:59:02 -4.56200       60 5519.058 4460.472
052348  2.5648626 10.90688 57.92296 45.27148 -3.70283 09/02/08 05:24:13 -4.55009       60 5934.875 4977.291
054650  2.3350377 10.90590 57.92820 42.31722 -3.32287 09/02/08 05:46:58 -4.52190       60 6229.651 5369.904
060903  2.1801596 10.90609 57.92370 39.51108 -2.95181 09/02/08 06:09:10 -4.50811       60 6442.422 5678.178
062307  2.0929822 10.90518 57.96357 37.79085 -2.71687 09/02/08 06:23:14 -4.49862       60 6531.724 5826.204
064518  2.0182548 10.90604 57.92411 35.19728 -2.34635 09/02/08 06:45:26 -4.46726       60 6621.537 6004.052
065635  1.9818536 10.90553 57.92610 33.94751 -2.15788 09/02/08 06:56:43 -4.45886       60 6634.647 6058.914
072255  1.9369277 10.90586 57.92451 31.26451 -1.71804 09/02/08 07:23:03 -4.43709       60 6588.132 6099.771
073703  1.8949738 10.90605 57.92685 29.98900 -1.48197 09/02/08 07:37:10 -4.40988       60 6518.875 6070.968
080752  1.9502374 10.90574 57.92412 27.71532 -0.96722 09/02/08 08:07:59 -4.38366       60 6267.080 5890.609
081912  1.9327033 10.90601 57.92735 27.08486 -0.77792 09/02/08 08:19:19 -4.37288       60 6140.486 5784.108
084721  2.0286637 10.90581 57.87185 26.07233 -0.30298 09/02/08 08:47:45 -4.33193       60 5755.255 5436.499
085632  2.0485978 10.90565 57.92864 25.93504 -0.15432 09/02/08 08:56:39 -4.32365       60 5609.345 5296.750
092132  2.2157440 10.90599 57.92014 26.02701 0.263269 09/02/08 09:21:39 -4.30059       60 5166.471 4865.513
093026  2.2912390 10.90583 57.92671 26.22823 0.411652 09/02/08 09:30:32 -4.29233       60 4994.329 4694.339
094926  2.4860894 10.90547 57.93453 26.95791 0.734588 09/02/08 09:49:53 -4.25960       60 4598.153 4296.005
095551  2.5163040 10.90610 57.92695 27.26692 0.836480 09/02/08 09:55:59 -4.25417       60 4467.734 4164.123
101611  2.8297382 10.90582 57.91915 28.54560 1.176117 09/02/08 10:16:18 -4.23636       60 4018.526 3707.062
102216  2.9191275 10.90699 57.92988 28.99672 1.277730 09/02/08 10:22:24 -4.23109       60 3879.363 3565.046
103937  3.2905358 10.90595 57.91935 30.43632 1.567532 09/02/08 10:39:45 -4.20024       60 3480.646 3158.178
104543  3.3780577 10.90342 57.91938 30.99145 1.669422 09/02/08 10:45:50 -4.19518       60 3340.261 3014.766
110304  3.8777165 10.90605 57.92032 32.69140 1.959222 09/02/08 11:03:12 -4.18122       60 2935.612 2604.654
110909  4.0130569 10.90380 57.91916 33.32546 2.060832 09/02/08 11:09:17 -4.17642       60 2796.193 2463.706
112630  4.6391509 10.90565 57.91908 35.22627 2.350627 09/02/08 11:26:37 -4.16324       60 2400.473 2068.454
113122  4.7797626 10.90528 57.92463 35.78323 2.432192 09/02/08 11:31:31 -4.15950       60 2291.703 1960.747
114418  5.3525552 10.90588 57.91956 37.29634 2.647934 09/02/08 11:44:25 -4.13466       60 2010.256 1685.306
115113  5.6951147 10.90504 57.92324 38.12788 2.763459 09/02/08 11:51:20 -4.12974       60 1864.620 1544.441
120415  6.4221586 10.90582 57.91977 39.72928 2.981146 09/02/08 12:04:22 -4.12098       60 1600.255 1293.120
121004  6.7617944 10.90475 57.92225 40.45673 3.078297 09/02/08 12:10:12 -4.11709       60 1487.854 1187.840
122249  7.6787407 10.90747 57.94296 42.09160 3.293474 09/02/08 12:23:05 -4.10964       60 1250.280 970.0838
122637  7.9619763 10.90305 57.91679 42.56212 3.354713 09/02/08 12:26:44 -4.10725       60 1187.714 913.2630
123956  9.1895011 10.90621 57.94014 44.30445 3.579350 09/02/08 12:40:11 -4.08446       60 967.2863 719.0210
124118  9.2916893 10.90601 57.91955 44.46536 3.599948 09/02/08 12:41:25 -4.08336       60 948.4910 702.7663
125958  11.505850 10.91085 57.95607 46.93182 3.913374 09/02/08 13:00:12 -4.07414       60 686.5744 482.4259
130118  11.622118 10.90596 57.92022 47.09489 3.933971 09/02/08 13:01:26 -4.07318       60 672.0800 470.2280
053020   2.5733617 11.11316 63.23275 47.08640 -3.80239 09/02/08 05:30:34 -4.92355       60 5443.930 4455.472
054311   2.4431447 11.11255 63.23203 45.69785 -3.58975 09/02/08 05:43:18 -4.90440       60 5602.016 4655.524
054424   2.4334479 11.11256 63.23333 45.56634 -3.56943 09/02/08 05:44:32 -4.90347       60 5615.828 4673.407
054537   2.4174572 11.11236 63.23277 45.43684 -3.54939 09/02/08 05:45:44 -4.90301       60 5629.416 4691.085
061805   2.1652008 11.11387 63.23634 42.01433 -3.00441 09/02/08 06:18:22 -4.88668       60 5919.691 5092.854
061928   2.1702583 11.11243 63.23365 41.89110 -2.98409 09/02/08 06:19:34 -4.88613       60 5927.828 5105.532
062041   2.1507417 11.11242 63.23250 41.76656 -2.96349 09/02/08 06:20:48 -4.88502       60 5935.713 5117.659
062154   2.1504149 11.11257 63.23297 41.64406 -2.94317 09/02/08 06:22:01 -4.88446       60 5943.119 5129.192
065134   2.0328313 11.11195 63.23566 38.77566 -2.44550 09/02/08 06:51:49 -4.85278       60 6058.168 5343.512
065256   2.0140956 11.11245 63.23238 38.66310 -2.42490 09/02/08 06:53:03 -4.85215       60 6060.394 5349.635
065409   2.0180675 11.11268 63.23279 38.55260 -2.40458 09/02/08 06:54:16 -4.85152       60 6062.070 5355.134
065522   2.0165129 11.11228 63.23288 38.44414 -2.38454 09/02/08 06:55:29 -4.85089       60 6063.606 5360.546
073202   1.9326038 11.11212 63.23300 35.40471 -1.76939 09/02/08 07:32:19 -4.82613       60 6008.780 5413.261
073324   1.9295257 11.11225 63.23250 35.31509 -1.74907 09/02/08 07:33:32 -4.82543       60 6003.687 5411.367
073437   1.9151621 11.11221 63.23383 35.22744 -1.72903 09/02/08 07:34:43 -4.82473       60 5998.356 5409.152
073550   1.9380906 11.11255 63.23259 35.13814 -1.70843 09/02/08 07:35:57 -4.82403       60 5992.786 5406.765
081409   1.9450519 11.11252 63.23244 32.79388 -1.06571 09/02/08 08:14:27 -4.78170       60 5714.714 5215.245
081533   1.9566323 11.11227 63.23349 32.73505 -1.04539 09/02/08 08:15:39 -4.78096       60 5702.765 5205.588
081646   1.9626861 11.11220 63.23238 32.67643 -1.02479 09/02/08 08:16:53 -4.78020       60 5690.548 5195.703
081759   1.9694411 11.11239 63.23263 32.61964 -1.00447 09/02/08 08:18:06 -4.77944       60 5678.137 5185.516
085128   2.0864409 11.11267 63.23192 31.47501 -0.44219 09/02/08 08:51:47 -4.73951       60 5266.412 4825.186
085253   2.0728357 11.11199 63.23298 31.44977 -0.42187 09/02/08 08:52:59 -4.73874       60 5249.323 4809.562
085406   2.0959854 11.11244 63.23203 31.42538 -0.40127 09/02/08 08:54:13 -4.73796       60 5231.511 4793.242
085519   2.0938808 11.11209 63.23266 31.40249 -0.38095 09/02/08 08:55:26 -4.73640       60 5213.999 4777.150
092522   2.3014679 11.11270 63.23112 31.21485 0.123713 09/02/08 09:25:40 -4.71295       60 4729.165 4320.397
092646   2.3009532 11.11228 63.22876 31.22286 0.144311 09/02/08 09:26:54 -4.71217       60 4707.862 4300.002
092759   2.3159328 11.11239 63.22903 31.23196 0.164632 09/02/08 09:28:06 -4.71138       60 4686.396 4279.366
092912   2.3425444 11.11230 63.22831 31.24210 0.184674 09/02/08 09:29:18 -4.71060       60 4665.229 4259.016
095059   2.5540680 11.11111 63.24196 31.62591 0.548488 09/02/08 09:51:05 -4.67963       60 4260.461 3865.654
095212   2.5942343 11.11207 63.22832 31.65878 0.569087 09/02/08 09:52:19 -4.67884       60 4236.580 3842.660
095325   2.5968447 11.11205 63.23052 31.69236 0.589407 09/02/08 09:53:32 -4.67730       60 4212.822 3819.364
095438   2.6185453 11.11191 63.22880 31.72659 0.609449 09/02/08 09:54:45 -4.67653       60 4189.473 3796.535
101724   2.9579062 11.11219 63.17293 32.57976 0.989964 09/02/08 10:17:31 -4.65968       60 3730.239 3346.185
101837   2.9649499 11.11208 63.22832 32.63504 1.010006 09/02/08 10:18:44 -4.65817       60 3704.001 3319.213
101950   3.0233757 11.11215 63.22777 32.69290 1.030605 09/02/08 10:19:58 -4.65742       60 3678.303 3293.897
102103   3.0446921 11.11236 63.22966 32.75101 1.050925 09/02/08 10:21:11 -4.65665       60 3652.782 3268.717
