5245.368	1.87
4936.078	1.99
4822.723	2.14	
2489.148	4.23
2465.240	4.24
2747.725	4.07
2723.691	4.09
5092.708        2.42
4490.770        2.68
6161.089        1.95
6162.107        1.98
5219.215        2.15
3189.325        3.15
3209.100        3.15
3868.050        2.79
3858.396        2.79
4241.514        2.48
4252.876        2.46
4362.551        2.47
4356.755        2.45
4466.536        2.44
4471.313        2.43
4314.666        2.61
4303.029        2.60
4289.979        2.62
4276.371        2.60
