162128  12890    0  0.00  43.0    0.04    0.00   65.21  174.29  1.97  1.64   794.217891   9032.916 
162129  12890   18  0.00  43.0    0.04    0.00   65.24 -175.50  1.95  1.62   785.786932   9080.221 
162143  12890  355  0.00  42.0    0.96    0.00   36.83  -99.43  4.99  4.37   2011.49764   1747.941 
162144  12890  407  0.00  42.0    0.96    0.00   34.66  -97.16  5.65  4.96   2276.68158   1527.709 
162145  12890  420  0.00  42.0    0.96    0.00   32.29  -94.78  5.94  5.23   2392.97906   1310.714  
162146  12890  436  0.00  42.0    0.96    0.00   29.37  -91.96  6.61  5.83   2663.53838   1077.716  
162147  12890  452  0.00  42.0    0.96    0.00   26.44  -89.22  7.11  6.28   2866.28154    876.349  
162151  12890  600  0.00  42.0    0.96    0.00   14.09  -78.11  9.48  8.38   3815.27753    310.707 
162152  12890  610  0.00  42.0    0.96    0.00   12.30  -76.50  9.42  8.33   3794.62718    261.198 
